preventTargetGapPoints,pointsPayerId,userFlaggedDescription,itemPrice,originalMetaBriteQuantityPurchased,pointsNotAwardedReason,barcode,needsFetchReviewReason,originalMetaBriteDescription,userFlaggedBarcode,metabriteCampaignId,partnerItemId,userFlaggedQuantity,originalFinalPrice,pointsEarned,quantityPurchased,originalMetaBriteBarcode,priceAfterCoupon,userFlaggedNewItem,competitorRewardsGroup,receiptid,rewardsGroup,discountedItemPrice,originalMetaBriteItemPrice,itemNumber,targetPrice,needsFetchReview,description,finalPrice,deleted,userFlaggedPrice,competitiveProduct,originalReceiptItemText,brandCode,rewardsProductPartnerId
,,,0.79,,,,,,,,1039,,,,1,,,,,600afbd90a720f053500000b,,0.79,,,,,BC DLGHTSBRS MDX0.99,0.79,,,,BC DLGHTSBRS MDX0.99,BIC,
,,,1.98,,,,,,,,1041,,,,1,,,,,600afbd90a720f053500000b,,1.98,,,,,T BCHRSHYCHOC FRST,1.98,,,,T BCHRSHYCHOC FRST,,
,,,1.49,,,,,,,,1043,,,,1,,,,,600afbd90a720f053500000b,,1.49,,,,,GMILLSCHEX,1.49,,,,GMILLSCHEX,,
,5332f5f3e4b03c9a25efd0ae,,2.49,,Action not allowed for user and CPG,016000877009,,,,GM CEREAL VARIETY PACKS,1045,,,,1,,,,,600afbd90a720f053500000b,GM CEREAL VARIETY PACKS,2.49,,,,,General Mills Breakfast Packs Rte Cereal - 9.14Oz,2.49,,,,GM CEREAL RICE,GENERAL MILLS,5332f5f3e4b03c9a25efd0ae
,,,2.49,,,052100625348,,,,,1047,,,,1,,,,LEA & PERRINS MARINADE - BOTTLE,600afbd90a720f053500000b,,2.49,,,,,MCRM GRL MTS ALL PRPS TMT GRLC BSL PWDR MRND ENVL 0.87 OZ,2.49,,,,T GM CEREALCRN,MCCORMICK GRILL MATES,559c2234e4b06aca36af13c6
,,,3.79,,,,,,,,1049,,,,1,,,,,600afbd90a720f053500000b,,3.79,,,,,BC PEANUT EUTTER,3.79,,,,BC PEANUT EUTTER,,
,,,5.99,,,,,,,,1051,,,,1,,,,,600afbd90a720f053500000b,,5.99,,,,,JACK L NKS ORIGINA,5.99,,,,JACK L NKS ORIGINA,JACK LINK'S,
,,,6.98,,,,,,,,1053,,,,1,,,,,600afbd90a720f053500000b,,6.98,,,,,TTROLLISOU,6.98,,,,TTROLLISOU,,
,,,5.99,,,,,,,,1055,,,,1,,,,,600afbd90a720f053500000b,,5.99,,,,,KRAFTVELVEETA SHE,5.99,,,,KRAFTVELVEETA SHE,,
,559c2234e4b06aca36af13c6,,28.14,,,511111802358,,,,,1057,,,140.7,1,,,,,600afbd90a720f053500000b,,28.14,,,,,CRACKER BARREL,28.14,,,False,CRCKR BRL,CRACKER BARREL,559c2234e4b06aca36af13c6
,,,6.45,,,,,,,,1061,,,,1,,,,,600afbd90a720f053500000b,,6.45,,,,,FORBIT GUM,6.45,,,,FORBIT GUM,,
,,,6.49,,,,,,,,1063,,,,1,,,,,600afbd90a720f053500000b,,6.49,,,,,CHEEZITCRCKR,6.49,,,,CHEEZITCRCKR,,
,,,4.98,,,,,,,,1065,,,,1,,,,,600afbd90a720f053500000b,,4.98,,,,,Cranberry Sunshine,4.98,,,,SUNSHINE C,,
,,,9.99,,,025500005188,,,,,1067,,,,1,,,,MAXWELL HOUSE GROUND COFFEE,600afbd90a720f053500000b,SWISS MISS CAFÉ,9.99,,,,,Folgers Classic Roast Medium Roast Ground Coffee,9.99,,,True,FOLGERS COFF CLSC,FOLGERS,5e825d64f221c312e698a62a
,,,9.99,,,,,,,,1069,,,,1,,,,MAXWELL HOUSE GROUND COFFEE,600afbd90a720f053500000b,,9.99,,,,,FOLGERS COFFEE,9.99,,,True,FOLGERS COFFEE,FOLGERS,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,14.99,,,029000017986,,,,PLANTERS MIXED NUTS,1073,,,75.0,1,,,,,600afbd90a720f053500000b,PLANTERS MIXED NUTS,14.99,,,,,PLANTERS Deluxe Mixed Nuts With Sea Salt - 34oz,14.99,,,,PLNTR CASHEV/S 3307,PLANTERS,559c2234e4b06aca36af13c6
,,,4.99,,,,,,,,1078,,,,1,,,,,600afbd90a720f053500000b,,4.99,,,,,KLLGO FUN PAUCK CRL,4.99,,,,KLLGO FUN PAUCK CRL,,
,,,5.99,,,,,,,,1086,,,,1,,,,,600afbd90a720f053500000b,,5.99,,,,,FRU SNACKS,5.99,,,,FRU SNACKS,,
,,,2.99,,,,,,,,1088,,,,1,,,,,600afbd90a720f053500000b,,2.99,,,,,PRG US ORG CF SPS,2.99,,,,PRG US ORG CF SPS,PROGRESSO,
,,,2.99,,,,,,,,1090,,,,1,,,,,600afbd90a720f053500000b,,2.99,,,,,PRINGLES CR1SPS,2.99,,,,PRINGLES CR1SPS,PRINGLES,
,,,4.99,,,,,,,,1092,,,,1,,,,,600afbd90a720f053500000b,,4.99,,,,,KLLGG S CEREA,4.99,,,,KLLGG S CEREA,KELLOGG'S,
,,,4.98,,,,,,,,1095,,,,1,,,,,600afbd90a720f053500000b,,4.98,,,,,AR1 NEL,4.98,,,,AR1 NEL,,
,,,2.49,,,023400022212,,,,,1097,,,,1,,,,,600afbd90a720f053500000b,AIR WICK ROOM SPRAYS,2.49,,,,,Renuzit Air Freshener - Pearl Scents - Sparkling Rain,2.49,,,True,RT NELLIS SPARKL,RENUZIT,5f036cedac99f02d72388690
,,,3.29,,,,,,,,1099,,,,1,,,,,600afbd90a720f053500000b,,3.29,,,,,V SHBONE RUSSLAN,3.29,,,,V SHBONE RUSSLAN,,
,,,5.49,,,041695151721,,,,,1106,,,,1,,,,,600afbd90a720f053500000b,HEALTHY CHOICE DRESSING,5.49,,,,,Braswell's Raspberry Vinaigrette,5.49,,,True,BRASWELL DRSSNG V,BRASWELL'S,5e825d64f221c312e698a62a
,,,4.28,,,048001213517,,,,BEST FOODS MAYONNAISE,1110,,,,1,,,,,600afbd90a720f053500000b,BEST FOODS MAYONNAISE,4.28,,,,,BST FDS SPRD MYNS JAR 30 FL OZ,4.28,,,,BEST FOODS,HELLMANN'S/BEST FOODS,559c2234e4b06aca36af13c6
,,,1.98,,,,,,,,1114,,,,1,,,,,600afbd90a720f053500000b,,1.98,,,,,CMPBLCR,1.98,,,,CMPBLCR,,
,,,1.99,,,,,,,,1118,,,,1,,,,,600afbd90a720f053500000b,,1.99,,,,,C GRILL V ATES,1.99,,,,C GRILL V ATES,,
,,,1.99,,,,,,,,1120,,,,1,,,,A.1. DRY RUB,600afbd90a720f053500000b,,1.99,,,,,MCGRILLMATES,1.99,,,,MCGRILLMATES,MCCORMICK GRILL MATES,
,,,2.58,,,,,,,,1122,,,,1,,,,,600afbd90a720f053500000b,,2.58,,,,,LINDSAYOL,2.58,,,,LINDSAYOL,,
,,,2.58,,,,,,,,1124,,,,1,,,,,600afbd90a720f053500000b,,2.58,,,,,LINDSAYOL,2.58,,,,LINDSAYOL,,
,,,6.98,,,,,,,,1126,,,,1,,,,,600afbd90a720f053500000b,,6.98,,,,,OBTSAUSAG,6.98,,,,OBTSAUSAG,,
,5eebc5412455c97a877ef382,,7.49,,Action not allowed for user and CPG,071100200058,,,,HIDDEN VALLEY DRY SALAD DRESSING & DIP MIX,1128,,,,1,,,,,600afbd90a720f053500000b,HIDDEN VALLEY DRY SALAD DRESSING & DIP MIX,7.49,,,,,Hidden Valley Original Ranch Salad Dressing & Seasoning Mix 1 Oz,7.49,,,,HVR SLDDRSG 36 FZ,HIDDEN VALLEY,5eebc5412455c97a877ef382
,5eebc5412455c97a877ef382,,5.49,,Action not allowed for user and CPG,071100006681,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,1130,,,,1,,,,,600afbd90a720f053500000b,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5.49,,,,,Hidden Valley Original Ranch Salad Dressing 36 Oz,5.49,,,,HVR CUPSORIGINAL,HIDDEN VALLEY,5eebc5412455c97a877ef382
,,,2.08,,,,,,,,1132,,,,1,,,,,600afbd90a720f053500000b,,2.08,,,,,KITCHENA,2.08,,,,KITCHENA,,
,,,4.69,,,072310001244,,,,,1134,,,,1,,,,LIPTON TEA,600afbd90a720f053500000b,LIPTON TEA,4.69,,,,,Bigelow Tea Bags - Earl Grey,4.69,,,True,BGLW EARL GREYTEA,BIGELOW,5332f5f6e4b03c9a25efd0b4
,,,2.98,,,,,,,,1136,,,,1,,,,,600afbd90a720f053500000b,,2.98,,,,,WELCHSCON,2.98,,,,WELCHSCON,,
,,,4.49,,,,,,,,1138,,,,1,,,,,600afbd90a720f053500000b,,4.49,,,,,PEARLSOLIVES BLK,4.49,,,,PEARLSOLIVES BLK,,
,,,4.19,,,,,,,,1140,,,,1,,,,,600afbd90a720f053500000b,,4.19,,,,,ALSKBTRD PCN4.5OZ,4.19,,,,ALSKBTRD PCN4.5OZ,,
,,,5.99,,,,,,,,1198,,,,1,,,,,600afbd90a720f053500000b,,5.99,,,,,100 STOBABYSPR,5.99,,,,100 STOBABYSPR,,
,,,4.99,,,,,,,,1200,,,,1,,,,,600afbd90a720f053500000b,,4.99,,,,,101 LEGO71029,4.99,,,,101 LEGO71029,,
,,,23.99,,,,,,,,1202,,,,1,,,,,600afbd90a720f053500000b,,23.99,,,,,102 PCJAMIEPANEL,23.99,,,,102 PCJAMIEPANEL,,
,,,23.99,,,,,,,,1204,,,,1,,,,,600afbd90a720f053500000b,,23.99,,,,,103 PCJAMIEPANEL,23.99,,,,103 PCJAMIEPANEL,,
,,,3.05,,,,,,,,1206,,,,1,,,,,600afbd90a720f053500000b,,3.05,,,,,104 SFOW,3.05,,,,104 SFOW,,
,,,6.98,,,,,,,,1210,,,,1,,,,,600afbd90a720f053500000b,,6.98,,,,,264 810096 VE,6.98,,,,264 810096 VE,,
,,,1.52,,,,,,,,1213,,,,1,,,,,600afbd90a720f053500000b,,1.52,,,,,265 VLAURGUARI A,1.52,,,,265 VLAURGUARI A,,
,,,0.19,,,,,,,,1216,,,,1,,,,,600afbd90a720f053500000b,,0.19,,,,,266 PAGASA RIGATONI,0.19,,,,266 PAGASA RIGATONI,,
,,,3.23,,,,,,,,1219,,,,1,,,,,600afbd90a720f053500000b,,3.23,,,,,267 PAGUASA PAS,3.23,,,,267 PAGUASA PAS,,
,5eebc5412455c97a877ef382,,6.58,,Action not allowed for user and CPG,071100211474,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,1222,,,,1,,,,,600afbd90a720f053500000b,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,6.58,,,,,Hidden Valley Original Ranch Salad Dressing 48 Oz,6.58,,,,268 HVR DRESSI,HIDDEN VALLEY,5eebc5412455c97a877ef382
,,,7.89,,,,,,,,1225,,,,1,,,,,600afbd90a720f053500000b,,7.89,,,,,269 KNUDSEJUICE BEE,7.89,,,,269 KNUDSEJUICE BEE,,
,,,8.99,,,,,,,,1228,,,,1,,,,,600afbd90a720f053500000b,,8.99,,,,,270.70PSODA COOL PACK,8.99,,,,270.70PSODA COOL PACK,,
,,,0.19,,,,,,,,1231,,,,1,,,,,600afbd90a720f053500000b,,0.19,,,,,271 GRUANURO FEITUCCINE,0.19,,,,271 GRUANURO FEITUCCINE,,
,,,0.76,,,,,,,,1234,,,,1,,,,,600afbd90a720f053500000b,,0.76,,,,,272 GRANOROSP,0.76,,,,272 GRANOROSP,,
,,,4.49,,,,,,,,1237,,,,1,,,,,600afbd90a720f053500000b,,4.49,,,,,2743 LUC CHESEMNOZZARLA,4.49,,,,2743 LUC CHESEMNOZZARLA,,
,,,6.99,,,,,,,,1243,,,,1,,,,,600afbd90a720f053500000b,,6.99,,,,,275 LUC FRZN DSRTVAN,6.99,,,,275 LUC FRZN DSRTVAN,,
,5e825d64f221c312e698a62a,,6.99,,Action not allowed for user and CPG,311111452382,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,1246,,,,1,,,,,600afbd90a720f053500000b,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,,,False,276 VLAURIE CALLENDERS,MARIE CALLENDER'S,5e825d64f221c312e698a62a
,5e825d64f221c312e698a62a,,6.99,,Action not allowed for user and CPG,311111452382,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,1249,,,,1,,,,,600afbd90a720f053500000b,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,,,False,277 R/AURIE CALLENDERS,MARIE CALLENDER'S,5e825d64f221c312e698a62a
,,,5.99,,,,,,,,1252,,,,1,,,,,600afbd90a720f053500000b,,5.99,,,,,278 B&JCHUNKYMONKEY,5.99,,,,278 B&JCHUNKYMONKEY,,
,,,6.35,,,612669316714,,,,,1270,,,,1,,,,,600afbd90a720f053500000b,,6.35,,,,,Laura's Lean Beef Beef - Ground,6.35,,,,284 90 LEAN GR BF,LAURA'S LEAN BEEF,
,,,6.05,,,,,,,,1273,,,,1,,,,,600afbd90a720f053500000b,,6.05,,,,,90% Lean Ground Beef,6.05,,,,285 90% LEAN GR BF,,
,,,19.96,,,,,,,,1276,,,,1,,,,OSCAR MAYER SAUSAGE LINK,600afbd90a720f053500000b,,19.96,,,,,286 JV CHEDDAR,19.96,,,True,286 JV CHEDDAR,JOHNSONVILLE,559c2234e4b06aca36af13c6
,,,1.25,,,,,,,,1296,,,,1,,,,,600afbd90a720f053500000b,,1.25,,,,,294 SIG PASTASHELLSM,1.25,,,,294 SIG PASTASHELLSM,,
,,,4.98,,,,,,,,1299,,,,1,,,,,600afbd90a720f053500000b,,4.98,,,,,295 SIGVNGRT,4.98,,,,295 SIGVNGRT,,
,,,3.75,,,,,,,,1309,,,,1,,,,,600afbd90a720f053500000b,,3.75,,,,,298 SIG PASTA,3.75,,,,298 SIG PASTA,,
,,,3.49,,,,,,,,1316,,,,1,,,,,600afbd90a720f053500000b,,3.49,,,,,300 CLASSICOALFRD ROM,3.49,,,,300 CLASSICOALFRD ROM,,
,,,3.49,,,,,,,,1319,,,,1,,,,,600afbd90a720f053500000b,,3.49,,,,,301 CLASSICOPSTASCE,3.49,,,,301 CLASSICOPSTASCE,,
,,,7.98,,,,,,,,1322,,,,1,,,,,600afbd90a720f053500000b,,7.98,,,,,302 NBCCRCKR,7.98,,,,302 NBCCRCKR,,
,,,3.99,,,044000034030,,,,,1325,,,,1,,,,,600afbd90a720f053500000b,,3.99,,,,,NBSC OR DBL STF SNDW CRM FLD CHCL CK BOX 5.6 OZ,3.99,,,,303 NBC OREO CKY REG,OREO,559c2234e4b06aca36af13c6
,,,3.99,,,,,,,,1328,,,,1,,,,,600afbd90a720f053500000b,,3.99,,,,,304 NABISCOR TZCRISP,3.99,,,,304 NABISCOR TZCRISP,,
,,,3.99,,,044000051051,,,,,1331,,,,1,,,,ATHENOS PITA CHIPS,600afbd90a720f053500000b,,3.99,,,,,NBSC RTZ CHP SNCK SR CRM ONN TSTD OVN BKD SQR 40 PCT LS FAT BAG 8.1 OZ,3.99,,,,305 NBC R TZTSTD CHPS,RITZ TOASTED CHIPS,559c2234e4b06aca36af13c6
,,,3.38,,,,,,,,1334,,,,1,,,,,600afbd90a720f053500000b,,3.38,,,,,306 KNORRBFB,3.38,,,,306 KNORRBFB,,
,,,5.49,,,,,,,,1337,,,,1,,,,,600afbd90a720f053500000b,,5.49,,,,,307 HVRDRESSING,5.49,,,,307 HVRDRESSING,,
,,,3.99,,,,,,,,1340,,,,1,,,,,600afbd90a720f053500000b,,3.99,,,,,308 ARROWHEADWATER,3.99,,,,308 ARROWHEADWATER,,
,,,11.97,,,,,,,,1343,,,,1,,,,,600afbd90a720f053500000b,,11.97,,,,,Kettle Corn,11.97,,,,309 KETTLECOR,,
,,,5.29,,,,,,,,1346,,,,1,,,,,600afbd90a720f053500000b,,5.29,,,,,310 KRUAFTCRMCHSWHPD,5.29,,,,310 KRUAFTCRMCHSWHPD,,
,,,3.49,,,,,,,,1349,,,,1,,,,,600afbd90a720f053500000b,,3.49,,,,,311 LUCEGGSLARGEA,3.49,,,,311 LUCEGGSLARGEA,,
,,,7.99,,,,,,,,1352,,,,1,,,,,600afbd90a720f053500000b,,7.99,,,,,312 LUC CHESE MEDCHED,7.99,,,,312 LUC CHESE MEDCHED,,
,,,3.19,,,,,,,,1355,,,,1,,,,,600afbd90a720f053500000b,,3.19,,,,,313 LUCPARMSANCHEESE,3.19,,,,313 LUCPARMSANCHEESE,,
,,,7.99,,,,,,,,1358,,,,1,,,,,600afbd90a720f053500000b,,7.99,,,,,314 LUCCHESEMEXICAN,7.99,,,,314 LUCCHESEMEXICAN,,
,,,5.98,,,,,,,,1361,,,,1,,,,,600afbd90a720f053500000b,,5.98,,,,,315 LUC MILK1,5.98,,,,315 LUC MILK1,,
,,,2.84,,,,,,,,1364,,,,1,,,,,600afbd90a720f053500000b,,2.84,,,,,316 LUCERNEMILK2%,2.84,,,,316 LUCERNEMILK2%,,
,,,5.98,,,,,,,,1367,,,,1,,,,,600afbd90a720f053500000b,,5.98,,,,,317 SIGFRIES,5.98,,,,317 SIGFRIES,,
,,,11.49,,,,,,,,1369,,,,1,,,,,600afbd90a720f053500000b,,11.49,,,,,318 EDWARDSPIEPREMIU,11.49,,,,318 EDWARDSPIEPREMIU,,
,,,5.29,,,021000065127,,,,KRAFT DRESSING - INDULGENCE,1376,,,,1,,,,,600afbd90a720f053500000b,KRAFT DRESSING - INDULGENCE,5.29,,,,,"KRAFT Indulgence Salad Dressing Blue Cheese, 15 Fl Oz",5.29,,,,310 KRAFT CRM CHS V/HPD,KRAFT,559c2234e4b06aca36af13c6
,,,3.49,,,,,,,,1379,,,,1,,,,,600afbd90a720f053500000b,,3.49,,,,,311 LUC EGGS LARGE AA,3.49,,,,311 LUC EGGS LARGE AA,,
,,,7.99,,,,,,,,1382,,,,1,,,,,600afbd90a720f053500000b,,7.99,,,,,312 LUC CHESE MED CHED,7.99,,,,312 LUC CHESE MED CHED,CHEESE,
,,,3.19,,,,,,,,1385,,,,1,,,,,600afbd90a720f053500000b,,3.19,,,,,Parmesan Cheese,3.19,,,,313 LUC PARMSAN CHEESE,,
,,,7.99,,,,,,,,1388,,,,1,,,,,600afbd90a720f053500000b,,7.99,,,,,314 LUC CHESEME ICAN,7.99,,,,314 LUC CHESEME ICAN,,
,,,5.98,,,,,,,,1391,,,,1,,,,,600afbd90a720f053500000b,,5.98,,,,,315 LUCMILK1 N A,5.98,,,,315 LUCMILK1 N A,,
,,,2.84,,,,,,,,1394,,,,1,,,,,600afbd90a720f053500000b,,2.84,,,,,316 LUCERNE VILK29 RF,2.84,,,,316 LUCERNE VILK29 RF,,
,,,5.98,,,,,,,,1397,,,,1,,,,,600afbd90a720f053500000b,,5.98,,,,,8317 E SIG FRIES,5.98,,,,8317 E SIG FRIES,,
,,,11.49,,,,,,,,1400,,,,1,,,,,600afbd90a720f053500000b,,11.49,,,,,318 FEDWARDS PIE PREMIU,11.49,,,,318 FEDWARDS PIE PREMIU,,
,,,2.29,,,,,,,,1413,,,,1,,,,,600afbd90a720f053500000b,,2.29,,,,,322 SELBUNS,2.29,,,,322 SELBUNS,,
,,,4.49,,,,,,,,1415,,,,1,,,,,600afbd90a720f053500000b,,4.49,,,,,323 TURNOVER AUPPLE4CT,4.49,,,,323 TURNOVER AUPPLE4CT,,
,,,4.99,,,,,,,,1418,,,,1,,,,,600afbd90a720f053500000b,,4.99,,,,,324 THOMAS CINN RSN BR,4.99,,,,324 THOMAS CINN RSN BR,THOMAS,
,,,2.99,,,072220001808,,,,,1421,,,,1,,,,,600afbd90a720f053500000b,BALLPARK HAMBURGER BUNS,2.99,,,,,Franz Family Bakeries Hamburger Buns,2.99,,,True,325 FRANZ HMBGR BUNS,FRANZ,5fb6b608be37ce522e165cb9
,,,2.99,,,,,,,,1424,,,,1,,,,,600afbd90a720f053500000b,,2.99,,,,,326 RHOT DOG BUNS,2.99,,,,326 RHOT DOG BUNS,,
,,,16.14,,,,,,,,1427,,,,1,,,,,600afbd90a720f053500000b,,16.14,,,,,USDA Choice Boneless Beef Loin Top Sirloin Steak,16.14,,,,327 BF LOIN T P STK,,
,,,16.62,,,,,,,,1430,,,,1,,,,,600afbd90a720f053500000b,,16.62,,,,,USDA Choice Boneless Beef Loin Tri Tip Steak,16.62,,,,328 BF TRITIP STK,,
,,,14.74,,,,,,,,1433,,,,1,,,,,600afbd90a720f053500000b,,14.74,,,,,USDA Choice Boneless Beef Loin Tri Tip Steak,14.74,,,,329 BF TRI TIP STK,,
,,,9.08,,,,,,,,1436,,,,1,,,,,600afbd90a720f053500000b,,9.08,,,,,80/20 Ground Beef,9.08,,,,330 80 GR BF 20 FAT,,
,,,9.28,,,,,,,,1439,,,,1,,,,,600afbd90a720f053500000b,,9.28,,,,,Pork Loin Center Rib Chops,9.28,,,,331 PK LN RIB CHOP CLB,,
,,,6.85,,,,,,,,1442,,,,1,,,,,600afbd90a720f053500000b,,6.85,,,,,Bone In Assorted Pork Chops,6.85,,,,332 PKCHOPS ASTD,,
,,,15.98,,,,,,,,1448,,,,1,,,,,600afbd90a720f053500000b,,15.98,,,,,334 FF CHKN ST,15.98,,,,334 FF CHKN ST,,
,,,23.96,,,,,,,,1451,,,,1,,,,OSCAR MAYER SAUSAGE LINK,600afbd90a720f053500000b,,23.96,,,,,335 JD SAUSAGE,23.96,,,True,335 JD SAUSAGE,JIMMY DEAN,559c2234e4b06aca36af13c6
,,,15.98,,,,,,,,1453,,,,1,,,,,600afbd90a720f053500000b,,15.98,,,,,336 KOCH CKN B,15.98,,,,336 KOCH CKN B,,
,,,5.99,,,,,,,,1455,,,,1,,,,,600afbd90a720f053500000b,,5.99,,,,,337 PORK SAUSAGE ROL,5.99,,,,337 PORK SAUSAGE ROL,,
,5332f5f6e4b03c9a25efd0b4,,14.01,,,076840100354,,,,BEN AND JERRYS ICE CREAM,1006,,,140.1,3,,,,,600b420b0a7214ada200000d,BEN AND JERRYS ICE CREAM,14.01,,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,14.01,,,,BEN & JERRY' S CHUNKY MONKEY PINT,BEN AND JERRYS,5332f5f6e4b03c9a25efd0b4
,5332f5f6e4b03c9a25efd0b4,,28.00,,,076840580750,,,,BEN AND JERRYS ICE CREAM,1009,,,280.0,5,,,,,600b420b0a7214ada200000d,BEN AND JERRYS ICE CREAM,28.00,,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,28.00,,,,BEN & JERRY' S CHUNKY MONKEY PINT,BEN AND JERRYS,5332f5f6e4b03c9a25efd0b4
,5332f5f6e4b03c9a25efd0b4,,10.28,,,076840580750,,,,BEN AND JERRYS ICE CREAM,1012,,,102.8,2,,,,,600b420b0a7214ada200000d,BEN AND JERRYS ICE CREAM,10.28,,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,10.28,,,,BEN & JERRY' S CHUNKY MONKEY PINT,BEN AND JERRYS,5332f5f6e4b03c9a25efd0b4
,5332f5fbe4b03c9a25efd0ba,,8.52,,Action not allowed for user and CPG,028400642033,,,,DORITOS NACHO CHEESE MULTI SERVE,1015,,,,2,,,,,600b420b0a7214ada200000d,DORITOS NACHO CHEESE MULTI SERVE,8.52,,,,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,8.52,,,,"DORITOS NACHO CHEESE, 28.5 OZ",DORITOS,5332f5fbe4b03c9a25efd0ba
,5332f5f3e4b03c9a25efd0ae,,10.99,,Action not allowed for user and CPG,016000854307,,,,GM CEREAL VARIETY PACKS,1022,,,,1,,,,,600b420b0a7214ada200000d,GM CEREAL VARIETY PACKS,10.99,,,,,Trix & Cocoa Puffs & Lucky Charms Rte Cereal - 38.5Oz,10.99,,,,GMILLS LCKY CART,GENERAL MILLS,5332f5f3e4b03c9a25efd0ae
,,,0.79,,,,,,,,1024,,,,1,,,,,600b420b0a7214ada200000d,,0.79,,,,,BC DLGHTS BRS MX,0.79,,,,BC DLGHTS BRS MX,BETTY CROCKER,
,,,1.98,,,,,,,,1026,,,,1,,,,,600b420b0a7214ada200000d,,1.98,,,,,BCHRSHYCHOC FR,1.98,,,,BCHRSHYCHOC FR,,
,5332f5f3e4b03c9a25efd0ae,,1.49,,Action not allowed for user and CPG,311111434807,,,,CHEX CEREAL MEDIUM SIZE,1028,,,,1,,,,,600b420b0a7214ada200000d,CHEX CEREAL MEDIUM SIZE,1.49,,,,,CHEX CEREAL MEDIUM SIZE,1.49,,,False,GMILLS CHEX,CHEX,5332f5f3e4b03c9a25efd0ae
,5332f5f3e4b03c9a25efd0ae,,2.49,,Action not allowed for user and CPG,016000877009,,,,GM CEREAL VARIETY PACKS,1030,,,,1,,,,,600b420b0a7214ada200000d,GM CEREAL VARIETY PACKS,2.49,,,,,General Mills Breakfast Packs Rte Cereal - 9.14Oz,2.49,,,,GM CEREAL RICE,GENERAL MILLS,5332f5f3e4b03c9a25efd0ae
,5332f5f3e4b03c9a25efd0ae,,2.49,,Action not allowed for user and CPG,016000126855,,,,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,1032,,,,1,,,,,600b420b0a7214ada200000d,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,2.49,,,,,Cinnamon Toast Crunch Rte Cereal - Giant Size,2.49,,,,GM CEREAL CRN,CINNAMON TOAST CRUNCH,5332f5f3e4b03c9a25efd0ae
,,,3.79,,,,,,,,1034,,,,1,,,,,600b420b0a7214ada200000d,,3.79,,,,,BC PEANUT BUTTEI,3.79,,,,BC PEANUT BUTTEI,,
,,,5.99,,,,,,,,1036,,,,1,,,,,600b420b0a7214ada200000d,,5.99,,,,,JACK LINKS ORIGIN,5.99,,,,JACK LINKS ORIGIN,JACK LINK'S,
,,,6.98,,,020709100139,,,,,1038,,,,1,,,,,600b420b0a7214ada200000d,,6.98,,,,,TRL SR BRT CRW CRWL GM CNDY BAG 30.4 OZ,6.98,,,,TROLLI SOU,TROLLI,559c2234e4b06aca36af13c6
,,,5.99,,,021000037490,,,,VELVEETA CHEESY SKILLETS,1040,,,,1,,,,,600b420b0a7214ada200000d,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5.99,,,,,KRAFT Velveeta Cheesy Skillets Creamy Beef Stroganoff,5.99,,,True,KRAFT VELVEETA SF,VELVEETA,5332f5f3e4b03c9a25efd0ae
,559c2234e4b06aca36af13c6,,28.14,,,511111802358,,,,,1042,,,140.7,1,,,,,600b420b0a7214ada200000d,,28.14,,,,,CRACKER BARREL,28.14,,,False,CRCKR BRL,CRACKER BARREL,559c2234e4b06aca36af13c6
,,,6.45,,,022000014252,,,,,1046,,,,1,,,,,600b420b0a7214ada200000d,,6.45,,,,,ORBIT BUBBLE MINT DENTAL GUM SUGAR FREE PELLET RP 180 CT - 0022000014252,6.45,,,,ORBIT GUM,ORBIT,5e825d64f221c312e698a62a
,,,6.49,,,,,,,,1048,,,,1,,,,,600b420b0a7214ada200000d,,6.49,,,,,CHEEZITCRCKR,6.49,,,,CHEEZITCRCKR,,
,,,4.98,,,,,,,,1050,,,,1,,,,,600b420b0a7214ada200000d,,4.98,,,,,Cranberry Sunshine,4.98,,,,SUNSHINE C,,
,,,9.99,,,,,,,,1052,,,,1,,,,,600b420b0a7214ada200000d,,9.99,,,,,FOLGERSCOFF CLS,9.99,,,,FOLGERSCOFF CLS,,
,,,9.99,,,,,,,,1054,,,,1,,,,MAXWELL HOUSE GROUND COFFEE,600b420b0a7214ada200000d,,9.99,,,,,FOLGERS COFFEE,9.99,,,True,FOLGERS COFFEE,FOLGERS,559c2234e4b06aca36af13c6
